,"('Sex and Age', '10 to 14 years')","('Sex and Age', '45 to 54 years')","('Place of Birth', 'State of residence')","('Residence 1 Year Ago', 'Abroad')","('Occupation', 'Civilian employed population 16 years and over')","('Occupation', 'Management, business, science, and arts occupations')","('Occupation', 'Natural resources, construction, and maintenance occupations')",Civilian employed population 16 years and over,Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services",Private wage and salary workers,"$25,000 to $34,999","$35,000 to $49,999","$150,000 to $199,000","$200,000 or more",Median household income (dollars),Mean household income (dollars),"('Value', 'Median (dollars)')",With private health insurance,With public coverage,Civilian noninstitutionalized population under 19 years,Population 25 years and over,High school graduate (includes equivalency),"Some college, no degree",Bachelor's degree,Graduate or professional degree,Percent bachelor's degree or higher,Asian,value_price
15,8.949455090074778,10.418348487423522,65.39051877974167,0.3023294102651257,38.87382626614548,8.669299158735553,7.731507053025152,38.87382626614548,0.29051240652617266,1.1214203772943576,3.3063710910944932,29.503473402447316,3.374219281101291,4.042610256628144,1.2358727056424201,1.102035180149558,6.69200904996601,9.091126359619306,26240000,44.05179830897349,53.57895882902787,31.199810927940174,59.74703645479266,14.755454410265125,13.51772285010197,5.685041001019715,2.2269077158395647,1320.0,9.270373045547247,262400
16,5.074134840528817,13.593095169123071,37.486132528123925,1.9876815105013288,56.03318832311432,34.78929665194638,2.607906957328034,56.03318832311432,2.94464775672691,2.0476421186587546,14.725389269581123,48.81248901038432,1.0068069205167745,1.4742213659633734,5.12764399084652,11.338120905379883,18.680259424504662,23.172877565245113,113710000,81.87203596624497,20.991525820378765,20.839600313211953,72.35980412868001,9.235072148803509,8.717184533199076,21.975815888043172,21.55318214995465,6020.0,55.60233213875947,1137100
17,7.136186233593259,14.322783315601095,46.381695024979905,1.5599504381764007,50.44719728948828,33.30750882853148,2.2639777343242162,50.44719728948828,2.7783010482803268,2.9255537897018598,12.43781556527807,42.495814572980315,1.2939668827257942,2.1368893322685145,4.235174567461654,13.741864617686778,19.816106531388712,29.13946028553766,158840000,82.42465568063932,23.11257803731995,24.03337198165045,70.06232372785571,7.585108104737824,8.84843049803265,21.841826676890342,24.25226119187165,6580.0,24.446342958267778,1588400
18,7.08359603273065,13.197610960835757,50.21985397303179,0.80063996962856,52.28904390978055,22.522456561383528,4.423247710278156,52.28904390978055,1.3033957710481536,2.081528334248544,9.095975106266144,42.8729484024487,1.7469001471116625,2.2405716338885613,4.005911583857038,7.03776769916004,14.540326899740352,19.52585301036561,89440000,68.45464960984903,33.41739714047469,22.858847376734666,68.91306853234084,13.040465876195706,12.94175869619747,16.384307185421708,9.207563030907009,3710.0,30.99351217230369,894400
19,6.970659362286645,11.379303837225917,58.4964641875989,0.4023789560523996,46.52228653695281,15.752495827930089,8.488510968702062,46.52228653695281,0.5498505064448033,1.859300817698743,5.040183975477126,35.288701845955586,2.146695100547559,3.3109654668539488,2.732267691868036,3.9032780741887043,10.846168570496523,14.76697068632235,66660000,60.15181212070559,40.03084231328133,26.080491967248914,64.12289475599793,12.340564921182253,11.988736085236939,11.233719491317512,7.817340174000254,2970.0,5.823913037617377,666600
20,8.958270501466838,11.380884489896635,64.31757738601156,0.5535601677953554,36.18457489101527,6.8042113344117565,10.738491486853288,36.18457489101527,0.165190689002824,0.6935267183944288,2.4119211471499464,29.051078880267596,3.4584487154881693,3.779508129301127,1.144819455487621,0.6636415978943327,6.311106846160174,8.43761138376333,21440000,37.91462177501165,53.04266169495243,32.2799056836564,58.2415759602994,15.318317659638636,11.375126806130563,4.469333479560222,1.741973514654676,1070.0,3.1670002467578757,214400
21,8.261749967811872,10.78659985408048,70.1000237997079,0.14123761082145408,43.445651481239196,15.660337851809752,5.82247498754742,43.445651481239196,0.5039555634743411,1.827245333371482,3.5977875375365613,32.32364481471993,3.036998791807178,4.085226363833808,2.719149140934587,1.9290768704554588,8.65268943201932,11.183651811573942,29830000,58.1130343066937,45.34897784806422,30.01936489894228,62.153392368747205,13.836994109897427,15.334294858872935,9.931240953184805,5.326062500894115,2450.0,8.351746677469741,298300
22,7.981314989946828,11.241617299816467,69.25415038897886,0.5094685910860528,40.858221283057134,14.714984822474875,5.572329571428765,40.858221283057134,0.5667804362982212,1.590167714686801,3.8571546084791866,29.27394657457215,2.683812572735474,3.7510265562863,2.8960686771212463,2.1101547150117925,8.569806501725424,11.479225467496093,26430000,59.29267743410149,43.113745807807085,27.619589593247724,65.10895318903334,17.14595101927431,17.095112041286104,9.82014868715419,4.57914900675201,2210.0,4.995300428692602,264300
23,6.355609857304226,10.65031466838793,61.0066133924927,0.7696866062868588,48.02513550199812,18.577029004275587,6.108268706869548,48.02513550199812,0.7993838167831276,2.251835057082378,6.080063137083138,36.60011689039017,2.211560757916205,4.283720911311111,2.8943253919285965,4.049262112461573,10.3476472079876,14.45779538215157,62490000,65.71707915052417,36.937634501920826,21.946780971546275,64.61123096971562,12.115512656571422,14.535089491662406,13.951857974107828,9.125044240707417,3570.0000000000005,5.039982751209246,624900
24,8.392945813958988,13.96844560601656,66.61390446332076,0.2489745447869042,45.23964843125173,17.46173928887863,4.369850990821324,45.23964843125173,1.76771926798702,3.0369330787023836,4.9947910074288995,34.91082121263121,1.770779290325183,3.1408347462754658,3.3564272291915005,3.6579785214250244,11.776913244193956,15.176737153817587,49670000,71.86712826639999,31.377469055524106,26.875898012237307,65.29100116976309,15.458815576626437,15.4362826848636,12.224093781339148,6.207533496812709,2820.0,8.615353801173658,496700
25,7.4878537906510365,12.5508762499397,59.462603458137785,0.3644207378003818,48.797508045786905,17.710517066716285,6.108733555238548,48.797508045786905,1.1238603237610867,3.1448517301026135,5.717160440226867,38.13434224399926,1.7224530863431813,2.9101283880171183,3.6448965246335465,4.378562026642409,12.625441915276314,16.60870943510651,63120000,63.613884926295775,36.04030129490652,24.403233475986685,67.68246879888635,13.94529554053216,14.102834460088074,14.964405576574528,8.846988773801403,3520.0000000000005,6.66721798397045,631200
26,5.5524612680156515,14.20390216938395,47.51319826651309,0.8559407281037847,51.17798825168389,25.589555306453715,2.404378331133038,51.17798825168389,1.5656939068412126,3.652023126253011,7.224218310481591,38.75415098283769,1.824398168867664,2.5328886912286066,3.759489213407166,5.20480987902349,12.737677525979155,17.067466536098642,77010000,66.91349260574397,33.73775749421633,19.596426963044856,73.64527492939646,13.4665108455168,11.419043383470145,20.023765998908505,13.75313384297886,4590.0,39.32753727291476,770100
27,4.60623771273289,13.076609082084353,38.10174253821223,0.6823895606368969,55.97945475184588,29.10692212162429,2.6457560158027054,55.97945475184588,6.410509751204025,3.28126825511071,9.24940033088177,43.76913856791947,2.7846571248480094,4.253720256339617,3.269008032609307,5.562535067842302,10.735772011787121,15.512931649980743,88290000,64.2060640502871,33.58536504451904,16.13286619481638,78.15877420853053,13.507159248751261,12.252000940431184,24.827671754899402,12.757843297047883,4810.0,15.081660293754931,882900
28,6.4402452975577535,12.946399334502875,47.74579570520261,0.7467334764839568,51.103100497590084,15.02315166395182,6.157938519547584,51.103100497590084,2.2174876926228193,2.403648529454797,6.084923341029653,39.68820846669519,2.416467988278556,3.8112808450810207,1.777167150415448,1.7757737309780828,8.495678309615013,11.099561212219173,56500000,45.88084313023316,45.34507335656628,24.16258975362951,66.91158335644087,15.808482858850791,12.109511620421397,11.633658882561217,3.287633820519216,2230.0,7.3959916896464755,565000
29,5.3506129083765455,14.923788907182924,45.64433252798857,0.7342336093144273,54.02061612801056,26.68147349298879,3.229449966102228,54.02061612801056,4.430137868392879,4.597925299255819,8.276160835115475,43.4068177713327,2.217882841968322,3.39828443241517,3.6836015925409193,6.071365936272188,11.708473919655734,16.524575230805876,71700000,68.18137795100398,33.7725210781324,19.940921024733598,73.28017883365486,12.210920056225802,14.551306045844449,21.55374825603158,11.597357282524193,4520.0,12.426085841201369,717000
30,7.3185717167213395,12.987276664861938,65.93097444716923,0.27601728292833105,46.81651220314872,16.074423813921886,4.418930539189146,46.81651220314872,0.4347272206121214,1.9353057953013366,4.7282556769323865,36.91903669968258,2.519586611038568,3.699427794940391,2.313767954393452,2.39113241398346,9.362559317175705,11.924079323120694,39040000,57.123501810036416,39.1434971389747,26.239291060224843,65.22553796830047,16.029836406679618,15.766823784196948,10.263596505196556,6.635694342707304,2590.0,8.385484675732773,390400
31,6.52723032968664,12.802721748586466,56.39679418203406,0.3961605534831018,48.898999038140445,14.918099228514425,4.744222420746483,48.898999038140445,0.9775575617288356,2.4991223388314405,5.599620964542488,38.74724214600286,2.2525209568361957,3.392909639431104,2.290338877107457,1.849367655831238,10.151756892137582,12.43067903859711,55570000,55.4703264899547,40.96722542049246,22.176856574467052,69.31197072750261,19.13758016685552,14.258640324463483,11.131597799996005,4.347062903331687,2230.0,19.201513858483914,555700
32,5.652443217011314,13.593679855890258,46.214704194298115,1.371628110491712,51.39322184149064,33.43860277195315,1.1385010541150264,51.39322184149064,4.270870625138513,4.915699210692306,10.48261988782625,40.51353301851947,1.7507969791506843,2.400171613335834,4.904618217153378,11.729089596935962,16.623195076629333,26.21294260045347,141900000,81.81424277036203,25.178574472800424,20.547713621666468,72.30831301817851,6.82944362047313,10.755382805707564,28.485824852111357,19.641913431868936,6659.999999999999,16.298152599487434,1419000
33,5.6600853101602375,12.764882020486493,43.54160445563406,0.8662515307338482,51.21294391281598,17.96841825538805,4.524671183301782,51.21294391281598,2.39479372419669,2.3667131480106627,7.256294843310385,40.03838135340159,3.3685733149599613,4.200306283748058,1.763734141323376,2.291375016779856,7.128767933899693,10.40200426824758,68810000,41.53363779070246,44.051027201174726,20.099665498697338,70.99139501562924,14.860788831327513,9.64163705649812,15.40582596617729,6.075129924031768,3030.0,20.266642193188886,688100
34,7.464790758563146,12.020380752848062,61.767256092058645,0.5164501604016515,47.09112618568404,11.560296765941754,5.367341360608807,47.09112618568404,0.4570760472534242,1.9739930922011972,4.863053738803599,38.11124930196183,1.922858118102173,3.1077247813685602,1.948098655189415,1.2452870162938783,9.555962717241902,11.213337465980857,42370000,54.27016267722322,39.71631205673759,27.37708970068385,63.44137067886583,16.40399506697897,14.52180952418318,8.548041373556025,3.030433810287938,1830.0,7.427387682879462,423700
35,6.49925108896428,11.105450907955392,56.43997332500622,0.8948560661793894,39.877263272661835,12.254222217517638,4.300284215707549,39.877263272661835,0.49195251427694364,2.0843808384628004,4.190064623348029,29.87281744036498,3.148601944522364,4.555257990589655,2.384871467812703,2.48238868218121,7.7706797360022435,11.234327117989213,31090000,52.788568918339585,51.0980941140356,21.398214257360763,71.73998761518146,18.38576592692957,17.5990123901112,10.804298696418458,6.556147157049026,2420.0,3.920668356788627,310900
36,5.192266801877689,13.034778673732534,49.08405436791573,0.8679675275465197,53.957375815764074,24.40613465491203,3.2953597540031727,53.957375815764074,3.3213933277722347,3.2640104243336223,10.118609507297577,41.87766128548608,2.983093170207778,3.825163425418582,3.439430369049761,4.544971294918137,9.482899622172427,14.558356095672703,82800000,58.34355594083427,37.43709688851088,19.806915389522235,70.73158431334063,11.718379430478091,13.002747836896253,16.91023732805574,11.551137571762704,4020.0000000000005,9.177175507177633,828000
37,6.6801984343839385,12.513289284117443,61.19259348629909,0.38153907297928363,48.87773858611953,16.46380843559044,3.6629454305444167,48.87773858611953,0.7882018125944799,2.6367075221961205,5.367806221301179,38.952045023881674,1.8089039977857109,3.011575339063043,3.105114866255509,2.032178165120686,11.294720481465973,13.274806072262479,57860000,62.96402489656005,36.29276878419906,22.555658857511908,68.9570839513708,17.447321916495746,15.610739302924706,11.834950284947801,5.298822594266978,2480.0,16.117187000986494,578600
38,6.063086327484466,13.896867714480127,54.16104275658974,0.8889031423248965,51.07086684440082,22.78757236717347,3.248435530469508,51.07086684440082,0.665248139926601,4.182794739366627,5.721329213470613,40.62405880843754,1.6824322063203452,2.581653596885562,3.6282586143429225,4.690619875734827,13.445932379220721,16.56092786150122,68530000,69.04609189376109,31.784387653797673,22.131387553403904,70.2894408067197,12.705388914297188,14.09667919729606,19.98226376788961,10.279763963099715,4310.0,32.71302999542651,685300
39,8.873722996812555,13.074808571739855,56.58831680015197,0.2880153757189909,45.708682643930864,7.845136562867527,5.407202339880492,45.708682643930864,0.3700061737534466,1.85156732324488,4.310732553559406,37.946933655895656,2.6611391552852637,3.86935108543525,1.2245542186849625,0.5992172462824786,7.2316721932468635,9.212301692614124,50080000,35.69658655686139,51.245366192973094,29.87174795442038,60.44635399352454,15.191484131218798,10.123558875538807,4.537289750172501,1.5434383616366871,1010.0,1.8996164450913073,500800
40,8.460708334233697,12.306299962248273,62.514188674736474,0.5042461158304299,45.30918917682171,11.699094594130814,5.687799582824363,45.30918917682171,0.4382759282539255,1.7797968524975245,4.534783067397635,36.238860380898394,1.510704584483151,3.0904300010550148,1.8716975184277995,1.4207105713730062,8.895679397599396,10.892707561403753,37880000,53.592960129347325,40.49870411163325,28.772662157644596,60.67261627086673,17.401511848576177,14.138847542769401,6.713705910242412,3.9540166183859804,1760.0000000000002,6.690190525460807,378800
41,7.693543129477659,13.291821424237593,65.2945291364587,0.453030234533562,44.87985419279006,16.680149709361118,4.413237809941444,44.87985419279006,0.6969146832714302,2.667144125002082,4.153768550089107,34.13418641337581,1.6861338009569788,2.4047006645553806,3.3061213806952967,3.4327033579914388,10.784570323188532,13.589955291816667,45580000,68.52938867091302,31.60361757966694,27.861954263932944,65.00365231832987,16.760928997504053,17.388366354891133,11.413554264884684,5.827053804478433,2650.0,9.521129910702602,455800
42,6.624987301027146,12.974741074627186,53.50344610021227,0.7190292103110313,50.44860792522845,17.03199606465515,3.957400961379082,50.44860792522845,1.5257481700111752,2.753003641263374,6.357239483913743,39.68348812712875,2.5833720986188866,4.037337653657572,2.7091587665688177,2.813424017366848,8.9120054752624,12.196761895595728,60830000,54.65891895649199,41.89110430267935,24.63320019462847,67.97225474941585,15.177010314239425,13.309325590970095,14.133689439266828,6.076124326954439,2970.0,11.998123225485635,608300
43,7.541902557380707,12.393535432412081,58.35220459045654,0.2194829461471958,45.94835039183423,9.75876397913936,4.704660177928996,45.94835039183423,0.5883091167693896,1.698692026661461,4.934183004713166,37.24042725269822,2.7605488468081547,3.240789803943442,1.5487910310399642,1.3043478260869565,8.231307694452966,10.64115793290013,47190000,43.38316088908721,47.516663413001645,26.612098056167554,64.14730735979028,16.054605795242214,13.21039127645927,7.2476782776027,2.287977242937223,1490.0,5.971637337200546,471900
44,5.9438071756869295,14.208446489433356,49.23348721299211,1.3849169289950476,51.374364819900144,29.45706555324013,1.8157209997080794,51.374364819900144,1.3308294715983982,5.799363335022513,8.819667614882139,40.640405605381446,1.4070321276969484,2.058735440300969,5.011683143542804,8.027943501354082,14.586805946081881,18.335521684900122,79440000,79.11427997336067,24.864433831957346,22.57582669772062,69.48633343906504,7.987883398562638,12.710805233340622,23.48545641347081,15.810345110835058,5660.0,26.231153111734827,794400
45,6.632400963178435,12.924912645596345,54.15156312317006,0.3967870458217575,51.215066745978696,14.313054770224229,5.920362185581998,51.215066745978696,0.9656285773789188,2.517658044431982,6.569105602524192,42.78249127817154,1.9964581821844658,2.903963923005618,2.2044480984848587,1.7915990041529926,9.773348161235743,12.399220854528204,58650000,52.99822636871113,38.35031872276768,25.346729263282835,65.13514580392594,16.214365732844573,12.634570700917852,9.428966951654596,4.325455216150253,2110.0,13.81009486136955,586500
46,6.715357151815652,13.307524867822195,56.487094373698774,0.41555531400764223,50.48997065192853,20.427707032110078,3.7405552443303596,50.48997065192853,0.9134691761636803,2.786115825940574,6.421319018832376,39.14386129203979,2.489569310780191,3.385897875400296,2.9777283533585845,3.7036262845007064,10.102230509173712,13.527983790276954,64030000,60.572412812816154,37.245712756795626,22.356513571741125,69.91655448624152,14.054186629208159,14.662469307156972,16.414434903301867,7.460486012982272,3410.0,23.449192719002667,640300
47,5.709123154300287,13.775841884071891,54.25337470540496,0.5532052915046655,51.8352244490568,24.01194945702636,3.193806996223337,51.8352244490568,0.9395023936499717,5.4422649399534215,7.6955950993862405,41.646029353011514,1.8696779743832819,3.0665725633005225,4.174792826428011,7.396162642912526,14.004696815937434,19.760314828658093,84020000,70.48898948854264,33.054642595136976,21.03808819824071,72.57137447989098,11.566083253637805,14.883087704058834,20.492260833371613,11.868717451859029,4460.0,19.576423487420634,840200
48,6.644005873939997,12.890399608404,51.25149378013197,0.8681016071296723,47.78961559602169,22.1445897129481,3.1409718253241197,47.78961559602169,0.9147266895097668,3.5059053879999893,7.824810013044084,37.805831827019574,2.0962144808481664,3.1810338462548158,3.7598138278235522,6.982003538583966,13.678103712778555,19.35214379667636,74820000,70.20711928090724,29.640016079500555,23.432727252839207,68.48636660714334,9.968196498059795,13.629290943248662,19.239067717121113,13.063226893238134,4720.0,6.869747841709896,748200
49,6.9647902371851185,11.853584157057648,55.68706126292964,0.26512183733390315,46.32931561633573,17.04641083068871,5.225933927944896,46.32931561633573,0.7593564266324778,2.543059215819728,6.009296411490196,36.27921946020666,2.206314911982188,3.3451516998134916,3.2111398656188417,3.5069947318576205,10.333947993911432,13.380342996430747,55120000,66.44230236551991,35.85832205576264,25.34103109971483,67.02873604153312,15.042696486937803,17.229094285767047,13.328637643080057,7.351920880257261,3090.0,5.941894790158044,551200
50,7.1601261884159895,11.477773263120666,54.74698196671963,0.6434961264691946,41.35518907338987,9.577522587159505,5.040382182973204,41.35518907338987,0.5247051486439605,1.7354281942286485,4.533630670750557,31.31937629337052,2.831139974918905,4.2170797127958135,1.2780829296014968,0.8281621010884224,7.083047042577116,9.256381977788788,38530000,45.931611494107024,44.72331826397785,26.145624239838984,64.48757216889376,17.48495201789424,14.699978536630143,7.2303208571309,2.90808413101025,1570.0,7.671872321297197,385300
51,5.395939000275043,12.67390644084411,42.62185671399764,1.2619419123484164,51.98024899921919,31.611638386706137,1.7043580729217584,51.98024899921919,1.8099435443608887,4.060739020088613,10.463129162316154,40.359981281390496,1.4101526296648248,2.6508470952915397,4.617474265170742,7.801332462579075,13.885662666150472,18.075841653077426,77530000,77.63856137839878,24.710910889772677,20.70987328439903,70.34690693227279,7.02873358699917,12.524783256490574,24.56674109790641,18.340848151146254,6100.0,20.715478439055676,775300
52,5.266298576921258,11.890763980020418,52.937711394980056,0.8724774756931711,51.637939736697845,23.83187302820474,3.0688769088639263,51.637939736697845,1.2261707464486922,3.237417885788252,8.24330212535411,39.30557028567632,2.1201151547599726,3.2100731025723266,3.447487154979753,3.5288826078234194,10.4885132743589,13.45388890095694,58390000,68.89569242996733,31.947395792736767,20.823819095092123,70.49344555768663,12.49068807908009,16.131377627622832,18.301326733103416,10.253654809167914,4050.0,15.127670748365382,583900
